Ts,x,y,label,life
92,1.13732,0.03522,0.1,0
101,1.13732,0.03522,0.1,0
108,1.13732,0.03522,0.1,0
116,1.13732,0.03522,1.0,14
117,1.13732,0.03522,1.0,14
118,1.13732,0.03522,1.0,14
17,1.14359,0.03007,1.0,14
18,1.14359,0.03007,1.0,14
19,1.14359,0.03007,1.0,14
20,1.14359,0.03007,1.0,14
23,1.14359,0.03007,1.0,14
24,1.14359,0.03007,1.0,14
31,1.14359,0.03007,1.0,14
32,1.14359,0.03007,1.0,14
39,1.14359,0.03007,1.0,14
40,1.14359,0.03007,1.0,14
49,1.14359,0.03007,1.0,14
50,1.14359,0.03007,1.0,14
51,1.14359,0.03007,1.0,14
58,1.14359,0.03007,0.1,0
63,1.14359,0.03007,1.0,14
64,1.14359,0.03007,1.0,14
65,1.14359,0.03007,1.0,14
66,1.14359,0.03007,1.0,14
68,1.14359,0.03007,0.1,0
74,1.14359,0.03007,0.1,0
77,1.14359,0.03007,0.1,0
82,1.14359,0.03007,1.0,14
83,1.14359,0.03007,1.0,14
84,1.14359,0.03007,1.0,14
89,1.14359,0.03007,1.0,14
90,1.14359,0.03007,1.0,14
95,1.14359,0.03007,0.1,0
107,1.14359,0.03007,0.1,0
109,1.14359,0.03007,0.1,0
117,1.14359,0.03007,0.1,0
134,1.14384,-0.04683,0.1,0
137,1.14384,-0.04683,0.1,0
143,1.14384,-0.04683,1.0,6
144,1.14384,-0.04683,1.0,6
145,1.14384,-0.04683,1.0,6
147,1.14384,-0.04683,0.1,0
156,1.14384,-0.04683,1.0,6
157,1.14384,-0.04683,1.0,6
159,1.14384,-0.04683,0.1,0
163,1.14384,-0.04683,0.1,0
172,1.14384,-0.04683,1.0,6
173,1.14384,-0.04683,1.0,6
174,1.14384,-0.04683,1.0,6
175,1.14384,-0.04683,1.0,6
20,1.15044,0.04206,1.0,2
21,1.15044,0.04206,1.0,2
50,1.15044,0.04206,0.1,0
67,1.15044,0.04206,0.1,0
75,1.15044,0.04206,0.1,0
79,1.15044,0.04206,0.1,0
101,1.15044,0.04206,0.1,0
109,1.15044,0.04206,0.1,0
119,1.15044,0.04206,1.0,2
120,1.15044,0.04206,1.0,2
125,1.15044,0.04206,0.1,0
4,1.15647,0.03387,0.1,0
6,1.15647,0.03387,1.0,17
7,1.15647,0.03387,1.0,17
8,1.15647,0.03387,1.0,17
17,1.15647,0.03387,0.1,0
31,1.15647,0.03387,0.1,0
34,1.15647,0.03387,0.1,0
41,1.15647,0.03387,1.0,17
42,1.15647,0.03387,1.0,17
43,1.15647,0.03387,1.0,17
44,1.15647,0.03387,1.0,17
45,1.15647,0.03387,1.0,17
48,1.15647,0.03387,0.1,0
57,1.15647,0.03387,1.0,17
58,1.15647,0.03387,1.0,17
59,1.15647,0.03387,1.0,17
68,1.15647,0.03387,1.0,17
69,1.15647,0.03387,1.0,17
70,1.15647,0.03387,1.0,17
71,1.15647,0.03387,1.0,17
72,1.15647,0.03387,1.0,17
75,1.15647,0.03387,1.0,17
76,1.15647,0.03387,1.0,17
77,1.15647,0.03387,1.0,17
80,1.15647,0.03387,0.1,0
82,1.15647,0.03387,0.1,0
91,1.15647,0.03387,0.1,0
98,1.15647,0.03387,0.1,0
100,1.15647,0.03387,0.1,0
108,1.15647,0.03387,1.0,17
109,1.15647,0.03387,1.0,17
110,1.15647,0.03387,1.0,17
113,1.15647,0.03387,0.1,0
128,1.15647,0.03387,1.0,17
129,1.15647,0.03387,1.0,17
3,1.16265,0.02442,0.1,0
20,1.16265,0.02442,1.0,9
21,1.16265,0.02442,1.0,9
24,1.16265,0.02442,0.1,0
30,1.16265,0.02442,1.0,9
31,1.16265,0.02442,1.0,9
41,1.16265,0.02442,1.0,9
42,1.16265,0.02442,1.0,9
43,1.16265,0.02442,1.0,9
47,1.16265,0.02442,0.1,0
52,1.16265,0.02442,0.1,0
59,1.16265,0.02442,0.1,0
61,1.16265,0.02442,0.1,0
66,1.16265,0.02442,0.1,0
76,1.16265,0.02442,0.1,0
81,1.16265,0.02442,0.1,0
83,1.16265,0.02442,1.0,9
84,1.16265,0.02442,1.0,9
85,1.16265,0.02442,1.0,9
92,1.16265,0.02442,0.1,0
98,1.16265,0.02442,0.1,0
103,1.16265,0.02442,1.0,9
104,1.16265,0.02442,1.0,9
107,1.16265,0.02442,1.0,9
108,1.16265,0.02442,1.0,9
109,1.16265,0.02442,1.0,9
115,1.16265,0.02442,0.1,0
152,1.16282,-0.02865,0.1,0
166,1.16282,-0.02865,0.1,0
174,1.16282,-0.02865,0.1,0
130,1.16305,0.00247,0.0,0
159,1.16503,-0.03131,1.0,2
160,1.16503,-0.03131,1.0,2
162,1.16503,-0.03131,1.0,2
163,1.16503,-0.03131,1.0,2
170,1.16503,-0.03131,0.1,0
134,1.16860,-0.04371,0.1,0
137,1.16860,-0.04371,1.0,5
138,1.16860,-0.04371,1.0,5
139,1.16860,-0.04371,1.0,5
146,1.16860,-0.04371,1.0,5
147,1.16860,-0.04371,1.0,5
148,1.16860,-0.04371,1.0,5
153,1.16860,-0.04371,1.0,5
154,1.16860,-0.04371,1.0,5
156,1.16860,-0.04371,0.1,0
161,1.16860,-0.04371,0.1,0
163,1.16860,-0.04371,0.1,0
171,1.16860,-0.04371,0.1,0
177,1.16860,-0.04371,0.1,0
0,1.17264,-0.00052,0.1,0
130,1.17264,-0.00052,0.1,0
130,1.17367,-0.00232,0.0,0
180,1.17663,0.12136,0.0,0
132,1.17796,-0.03749,1.0,7
133,1.17796,-0.03749,1.0,7
134,1.17796,-0.03749,1.0,7
136,1.17796,-0.03749,0.1,0
139,1.17796,-0.03749,1.0,7
140,1.17796,-0.03749,1.0,7
154,1.17796,-0.03749,1.0,7
155,1.17796,-0.03749,1.0,7
159,1.17796,-0.03749,1.0,7
160,1.17796,-0.03749,1.0,7
163,1.17796,-0.03749,1.0,7
164,1.17796,-0.03749,1.0,7
172,1.17796,-0.03749,0.1,0
175,1.17796,-0.03749,1.0,7
176,1.17796,-0.03749,1.0,7
182,1.17885,0.10903,0.0,0
179,1.17887,0.10891,1.0,2
180,1.17887,0.10891,1.0,2
181,1.17887,0.10891,1.0,2
140,1.17970,-0.04923,1.0,5
141,1.17970,-0.04923,1.0,5
142,1.17970,-0.04923,1.0,5
143,1.17970,-0.04923,1.0,5
148,1.17970,-0.04923,1.0,5
149,1.17970,-0.04923,1.0,5
161,1.17970,-0.04923,0.1,0
168,1.17970,-0.04923,0.1,0
172,1.17970,-0.04923,1.0,5
173,1.17970,-0.04923,1.0,5
176,1.17970,-0.04923,0.1,0
2,1.18268,0.00998,0.1,0
48,1.18268,0.00998,0.1,0
73,1.18268,0.00998,1.0,1
74,1.18268,0.00998,1.0,1
80,1.18268,0.00998,0.1,0
89,1.18268,0.00998,0.1,0
126,1.18268,0.00998,0.1,0
130,1.18268,0.00998,0.1,0
179,1.18840,0.13747,0.0,0
4,1.18979,0.03365,0.1,0
28,1.18979,0.03365,0.1,0
30,1.18979,0.03365,0.1,0
33,1.18979,0.03365,1.0,18
34,1.18979,0.03365,1.0,18
37,1.18979,0.03365,1.0,18
38,1.18979,0.03365,1.0,18
46,1.18979,0.03365,1.0,18
47,1.18979,0.03365,1.0,18
48,1.18979,0.03365,1.0,18
49,1.18979,0.03365,1.0,18
50,1.18979,0.03365,1.0,18
51,1.18979,0.03365,1.0,18
52,1.18979,0.03365,1.0,18
53,1.18979,0.03365,1.0,18
54,1.18979,0.03365,1.0,18
56,1.18979,0.03365,0.1,0
62,1.18979,0.03365,0.1,0
65,1.18979,0.03365,0.1,0
68,1.18979,0.03365,0.1,0
83,1.18979,0.03365,1.0,18
84,1.18979,0.03365,1.0,18
89,1.18979,0.03365,0.1,0
91,1.18979,0.03365,1.0,18
92,1.18979,0.03365,1.0,18
94,1.18979,0.03365,0.1,0
111,1.18979,0.03365,0.1,0
114,1.18979,0.03365,1.0,18
115,1.18979,0.03365,1.0,18
116,1.18979,0.03365,1.0,18
117,1.18979,0.03365,1.0,18
118,1.18979,0.03365,1.0,18
124,1.18979,0.03365,1.0,18
125,1.18979,0.03365,1.0,18
126,1.18979,0.03365,1.0,18
128,1.18979,0.03365,0.1,0
4,1.19571,0.02284,0.1,0
6,1.19571,0.02284,1.0,12
7,1.19571,0.02284,1.0,12
8,1.19571,0.02284,1.0,12
12,1.19571,0.02284,1.0,12
13,1.19571,0.02284,1.0,12
17,1.19571,0.02284,0.1,0
24,1.19571,0.02284,0.1,0
28,1.19571,0.02284,1.0,12
29,1.19571,0.02284,1.0,12
33,1.19571,0.02284,0.1,0
37,1.19571,0.02284,1.0,12
38,1.19571,0.02284,1.0,12
50,1.19571,0.02284,1.0,12
51,1.19571,0.02284,1.0,12
54,1.19571,0.02284,0.1,0
57,1.19571,0.02284,0.1,0
71,1.19571,0.02284,1.0,12
72,1.19571,0.02284,1.0,12
80,1.19571,0.02284,1.0,12
81,1.19571,0.02284,1.0,12
82,1.19571,0.02284,1.0,12
89,1.19571,0.02284,0.1,0
91,1.19571,0.02284,0.1,0
94,1.19571,0.02284,0.1,0
98,1.19571,0.02284,0.1,0
109,1.19571,0.02284,1.0,12
110,1.19571,0.02284,1.0,12
111,1.19571,0.02284,1.0,12
112,1.19571,0.02284,1.0,12
118,1.19571,0.02284,0.1,0
123,1.19571,0.02284,0.1,0
136,1.19925,-0.04567,0.1,0
138,1.19925,-0.04567,0.1,0
143,1.19925,-0.04567,1.0,5
144,1.19925,-0.04567,1.0,5
146,1.19925,-0.04567,0.1,0
156,1.19925,-0.04567,1.0,5
157,1.19925,-0.04567,1.0,5
158,1.19925,-0.04567,1.0,5
161,1.19925,-0.04567,1.0,5
162,1.19925,-0.04567,1.0,5
163,1.19925,-0.04567,1.0,5
174,1.19925,-0.04567,0.1,0
164,1.19988,-0.01205,0.0,0
2,1.20024,0.02048,0.1,0
18,1.20024,0.02048,1.0,15
19,1.20024,0.02048,1.0,15
26,1.20024,0.02048,1.0,15
27,1.20024,0.02048,1.0,15
34,1.20024,0.02048,0.1,0
39,1.20024,0.02048,1.0,15
40,1.20024,0.02048,1.0,15
45,1.20024,0.02048,0.1,0
60,1.20024,0.02048,1.0,15
61,1.20024,0.02048,1.0,15
62,1.20024,0.02048,1.0,15
65,1.20024,0.02048,0.1,0
72,1.20024,0.02048,1.0,15
73,1.20024,0.02048,1.0,15
77,1.20024,0.02048,0.1,0
81,1.20024,0.02048,1.0,15
82,1.20024,0.02048,1.0,15
83,1.20024,0.02048,1.0,15
84,1.20024,0.02048,1.0,15
85,1.20024,0.02048,1.0,15
86,1.20024,0.02048,1.0,15
87,1.20024,0.02048,1.0,15
90,1.20024,0.02048,1.0,15
91,1.20024,0.02048,1.0,15
96,1.20024,0.02048,0.1,0
102,1.20024,0.02048,0.1,0
106,1.20024,0.02048,0.1,0
110,1.20024,0.02048,1.0,15
111,1.20024,0.02048,1.0,15
112,1.20024,0.02048,1.0,15
118,1.20024,0.02048,0.1,0
127,1.20024,0.02048,0.1,0
134,1.20653,-0.03644,0.1,0
143,1.20653,-0.03644,0.1,0
146,1.20653,-0.03644,1.0,1
147,1.20653,-0.03644,1.0,1
161,1.20653,-0.03644,0.1,0
169,1.20653,-0.03644,0.1,0
175,1.20653,-0.03644,0.1,0
133,1.20868,-0.01299,0.0,0
7,1.21538,0.01442,0.1,0
15,1.21538,0.01442,1.0,5
16,1.21538,0.01442,1.0,5
28,1.21538,0.01442,1.0,5
29,1.21538,0.01442,1.0,5
53,1.21538,0.01442,0.1,0
58,1.21538,0.01442,0.1,0
62,1.21538,0.01442,0.1,0
74,1.21538,0.01442,1.0,5
75,1.21538,0.01442,1.0,5
77,1.21538,0.01442,1.0,5
78,1.21538,0.01442,1.0,5
94,1.21538,0.01442,0.1,0
109,1.21538,0.01442,0.1,0
118,1.21538,0.01442,0.1,0
120,1.21538,0.01442,1.0,5
121,1.21538,0.01442,1.0,5
196,1.21668,0.12838,0.0,0
183,1.21727,0.10343,0.1,0
186,1.21727,0.10343,0.1,0
188,1.21727,0.10343,1.0,2
189,1.21727,0.10343,1.0,2
196,1.21727,0.10343,1.0,2
197,1.21727,0.10343,1.0,2
134,1.21881,-0.03852,0.1,0
138,1.21881,-0.03852,0.1,0
140,1.21881,-0.03852,1.0,10
141,1.21881,-0.03852,1.0,10
145,1.21881,-0.03852,1.0,10
146,1.21881,-0.03852,1.0,10
147,1.21881,-0.03852,1.0,10
148,1.21881,-0.03852,1.0,10
150,1.21881,-0.03852,1.0,10
151,1.21881,-0.03852,1.0,10
155,1.21881,-0.03852,1.0,10
156,1.21881,-0.03852,1.0,10
157,1.21881,-0.03852,1.0,10
158,1.21881,-0.03852,1.0,10
159,1.21881,-0.03852,1.0,10
160,1.21881,-0.03852,1.0,10
137,1.22340,-0.03600,1.0,2
138,1.22340,-0.03600,1.0,2
156,1.22340,-0.03600,1.0,2
157,1.22340,-0.03600,1.0,2
164,1.22340,-0.03600,0.1,0
170,1.22340,-0.03600,0.1,0
186,1.22429,0.10093,0.1,0
188,1.22429,0.10093,0.1,0
132,1.22839,-0.01585,0.1,0
164,1.22839,-0.01585,0.1,0
168,1.22839,-0.01585,1.0,1
169,1.22839,-0.01585,1.0,1
106,1.23611,0.00657,0.1,0
122,1.23611,0.00657,0.1,0
130,1.23611,0.00657,0.1,0
193,1.23640,0.10743,0.1,0
199,1.23640,0.10743,0.1,0
9,1.24134,0.04401,0.1,0
12,1.24134,0.04401,0.1,0
30,1.24134,0.04401,1.0,2
31,1.24134,0.04401,1.0,2
41,1.24134,0.04401,0.1,0
55,1.24134,0.04401,0.1,0
65,1.24134,0.04401,0.1,0
87,1.24134,0.04401,1.0,2
88,1.24134,0.04401,1.0,2
108,1.24134,0.04401,0.1,0
111,1.24134,0.04401,0.1,0
119,1.24134,0.04401,0.1,0
128,1.24134,0.04401,0.1,0
3,1.24754,0.01485,0.1,0
55,1.24754,0.01485,0.1,0
73,1.24754,0.01485,0.1,0
77,1.24754,0.01485,0.1,0
79,1.24754,0.01485,0.1,0
94,1.24754,0.01485,0.1,0
110,1.24754,0.01485,1.0,1
111,1.24754,0.01485,1.0,1
126,1.24754,0.01485,0.1,0
129,1.24754,0.01485,0.1,0
190,1.25387,0.12701,1.0,1
191,1.25387,0.12701,1.0,1
194,1.25387,0.12701,0.1,0
201,1.25387,0.12701,0.1,0
140,1.26239,-0.03825,1.0,5
141,1.26239,-0.03825,1.0,5
142,1.26239,-0.03825,1.0,5
145,1.26239,-0.03825,0.1,0
153,1.26239,-0.03825,0.1,0
155,1.26239,-0.03825,1.0,5
156,1.26239,-0.03825,1.0,5
157,1.26239,-0.03825,1.0,5
158,1.26239,-0.03825,1.0,5
165,1.26239,-0.03825,0.1,0
171,1.26239,-0.03825,0.1,0
176,1.26239,-0.03825,0.1,0
180,1.26313,0.09939,0.1,0
189,1.26313,0.09939,1.0,2
190,1.26313,0.09939,1.0,2
200,1.26313,0.09939,1.0,2
201,1.26313,0.09939,1.0,2
181,1.26365,0.08648,0.1,0
184,1.26365,0.08648,0.1,0
186,1.26365,0.08648,0.1,0
193,1.26365,0.08648,0.1,0
200,1.26365,0.08648,0.1,0
54,1.26449,0.01459,0.1,0
63,1.26449,0.01459,1.0,6
64,1.26449,0.01459,1.0,6
74,1.26449,0.01459,0.1,0
81,1.26449,0.01459,1.0,6
82,1.26449,0.01459,1.0,6
93,1.26449,0.01459,0.1,0
105,1.26449,0.01459,1.0,6
106,1.26449,0.01459,1.0,6
107,1.26449,0.01459,1.0,6
112,1.26449,0.01459,1.0,6
113,1.26449,0.01459,1.0,6
122,1.26449,0.01459,0.1,0
126,1.26449,0.01459,1.0,6
127,1.26449,0.01459,1.0,6
131,1.26449,0.01459,0.1,0
202,1.26449,0.01459,0.1,0
133,1.27460,-0.01128,0.1,0
148,1.27460,-0.01128,0.1,0
153,1.27460,-0.01128,0.1,0
160,1.27460,-0.01128,0.1,0
165,1.27460,-0.01128,0.1,0
207,1.27460,-0.01128,0.1,0
14,1.27614,0.02102,0.1,0
36,1.27614,0.02102,0.1,0
52,1.27614,0.02102,0.1,0
54,1.27614,0.02102,0.1,0
67,1.27614,0.02102,0.1,0
81,1.27614,0.02102,0.1,0
89,1.27614,0.02102,1.0,3
90,1.27614,0.02102,1.0,3
100,1.27614,0.02102,0.1,0
106,1.27614,0.02102,0.1,0
116,1.27614,0.02102,1.0,3
117,1.27614,0.02102,1.0,3
118,1.27614,0.02102,1.0,3
126,1.27614,0.02102,0.1,0
129,1.27614,0.02102,0.1,0
179,1.27908,0.09279,0.1,0
182,1.27908,0.09279,0.1,0
187,1.27908,0.09279,0.1,0
198,1.27908,0.09279,0.1,0
13,1.28024,0.04462,0.1,0
18,1.28024,0.04462,0.1,0
55,1.28024,0.04462,0.1,0
61,1.28024,0.04462,0.1,0
64,1.28024,0.04462,0.1,0
71,1.28024,0.04462,0.1,0
76,1.28024,0.04462,1.0,2
77,1.28024,0.04462,1.0,2
104,1.28024,0.04462,1.0,2
105,1.28024,0.04462,1.0,2
117,1.28024,0.04462,0.1,0
121,1.28024,0.04462,0.1,0
125,1.28024,0.04462,0.1,0
132,1.28133,-0.03077,0.1,0
134,1.28133,-0.03077,0.1,0
136,1.28133,-0.03077,1.0,7
137,1.28133,-0.03077,1.0,7
143,1.28133,-0.03077,1.0,7
144,1.28133,-0.03077,1.0,7
145,1.28133,-0.03077,1.0,7
146,1.28133,-0.03077,1.0,7
150,1.28133,-0.03077,1.0,7
151,1.28133,-0.03077,1.0,7
152,1.28133,-0.03077,1.0,7
171,1.28133,-0.03077,0.1,0
174,1.28133,-0.03077,1.0,7
175,1.28133,-0.03077,1.0,7
136,1.29911,-0.03587,0.1,0
138,1.29911,-0.03587,1.0,4
139,1.29911,-0.03587,1.0,4
140,1.29911,-0.03587,1.0,4
142,1.29911,-0.03587,0.1,0
145,1.29911,-0.03587,0.1,0
151,1.29911,-0.03587,1.0,4
152,1.29911,-0.03587,1.0,4
154,1.29911,-0.03587,1.0,4
155,1.29911,-0.03587,1.0,4
161,1.29911,-0.03587,0.1,0
165,1.29911,-0.03587,0.1,0
174,1.29911,-0.03587,0.1,0
142,1.30061,-0.00666,0.1,0
158,1.30061,-0.00666,0.1,0
162,1.30061,-0.00666,1.0,1
163,1.30061,-0.00666,1.0,1
173,1.30061,-0.00666,0.1,0
204,1.30061,-0.00666,0.1,0
23,1.30080,0.04384,0.1,0
78,1.30080,0.04384,1.0,2
79,1.30080,0.04384,1.0,2
83,1.30080,0.04384,0.1,0
96,1.30080,0.04384,1.0,2
97,1.30080,0.04384,1.0,2
102,1.30080,0.04384,0.1,0
115,1.30080,0.04384,0.1,0
193,1.30552,0.10703,0.0,0
134,1.31058,-0.03784,0.1,0
137,1.31058,-0.03784,0.1,0
144,1.31058,-0.03784,0.1,0
151,1.31058,-0.03784,0.1,0
167,1.31058,-0.03784,0.1,0
175,1.31058,-0.03784,0.1,0
68,1.31067,0.04683,1.0,1
69,1.31067,0.04683,1.0,1
125,1.31067,0.04683,0.1,0
200,1.31067,0.04683,0.1,0
136,1.31158,-0.03900,0.1,0
144,1.31158,-0.03900,0.1,0
152,1.31158,-0.03900,0.1,0
170,1.31158,-0.03900,0.1,0
174,1.31158,-0.03900,1.0,1
175,1.31158,-0.03900,1.0,1
238,1.31460,-0.12360,0.1,0
260,1.31460,-0.12360,0.1,0
265,1.31460,-0.12360,0.1,0
26,1.31486,0.04385,0.1,0
36,1.31486,0.04385,0.1,0
39,1.31486,0.04385,0.1,0
44,1.31486,0.04385,0.1,0
47,1.31486,0.04385,0.1,0
57,1.31486,0.04385,0.1,0
63,1.31486,0.04385,0.1,0
75,1.31486,0.04385,0.1,0
78,1.31486,0.04385,0.1,0
95,1.31486,0.04385,1.0,1
96,1.31486,0.04385,1.0,1
99,1.31486,0.04385,0.1,0
101,1.31486,0.04385,0.1,0
112,1.31486,0.04385,0.1,0
14,1.32072,0.02215,0.1,0
35,1.32072,0.02215,0.1,0
42,1.32072,0.02215,1.0,4
43,1.32072,0.02215,1.0,4
52,1.32072,0.02215,1.0,4
53,1.32072,0.02215,1.0,4
57,1.32072,0.02215,0.1,0
62,1.32072,0.02215,1.0,4
63,1.32072,0.02215,1.0,4
67,1.32072,0.02215,0.1,0
76,1.32072,0.02215,0.1,0
80,1.32072,0.02215,1.0,4
81,1.32072,0.02215,1.0,4
89,1.32072,0.02215,0.1,0
110,1.32072,0.02215,0.1,0
116,1.32072,0.02215,0.1,0
129,1.32072,0.02215,0.1,0
239,1.32132,-0.13809,0.1,0
244,1.32132,-0.13809,0.1,0
247,1.32132,-0.13809,0.1,0
251,1.32132,-0.13809,0.1,0
271,1.32132,-0.13809,1.0,1
272,1.32132,-0.13809,1.0,1
181,1.32844,0.06602,0.1,0
195,1.32844,0.06602,0.1,0
182,1.32885,0.07550,0.1,0
188,1.32885,0.07550,1.0,1
189,1.32885,0.07550,1.0,1
191,1.32885,0.07550,0.1,0
193,1.32885,0.07550,0.1,0
190,1.33155,0.08848,0.0,0
133,1.33162,-0.00586,0.1,0
139,1.33162,-0.00586,0.1,0
143,1.33162,-0.00586,0.1,0
164,1.33162,-0.00586,0.1,0
172,1.33162,-0.00586,0.1,0
177,1.33162,-0.00586,0.1,0
205,1.33162,-0.00586,0.1,0
182,1.33266,0.10009,0.1,0
190,1.33266,0.10009,0.1,0
229,1.33390,-0.11911,0.1,0
235,1.33390,-0.11911,1.0,10
236,1.33390,-0.11911,1.0,10
238,1.33390,-0.11911,0.1,0
243,1.33390,-0.11911,0.1,0
246,1.33390,-0.11911,0.1,0
248,1.33390,-0.11911,0.1,0
257,1.33390,-0.11911,0.1,0
259,1.33390,-0.11911,0.1,0
262,1.33390,-0.11911,1.0,10
263,1.33390,-0.11911,1.0,10
